
+Date,Amount,Category,Description,Department,Urgency,Complexity,AutoApprove,Approver,ApproverName,ApproverPosition,ApproverDepartment,SpendingLimit,RequireReceipt,ComplianceLimit
2024-02-12 14:02:22.830327,88.72,Travel,Travel expense on 2024-02-12,HR,Medium,Low,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,500
2023-05-19 14:02:22.830327,489.72,Travel,Travel expense on 2023-05-19,Finance,High,Low,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,500
2023-10-08 14:02:22.830327,366.56,Wifi,Wifi expense on 2023-10-08,Operations,Low,Low,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,50
2024-02-13 14:02:22.830327,193.61,Training,Training expense on 2024-02-13,HR,High,High,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,300
2023-09-18 14:02:22.830327,63.95,Meals,Meals expense on 2023-09-18,Operations,Medium,High,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,50
2023-07-09 14:02:22.830327,407.39,Travel,Travel expense on 2023-07-09,Finance,Medium,Medium,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,500
2024-03-27 14:02:22.830327,306.28,Miscellaneous,Miscellaneous expense on 2024-03-27,IT,Low,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
2023-10-11 14:02:22.830327,164.37,Training,Training expense on 2023-10-11,Operations,Medium,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,300
2023-10-14 14:02:22.830327,144.07,Meals,Meals expense on 2023-10-14,IT,High,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,50
2023-08-15 14:02:22.830327,282.14,Maintenance,Maintenance expense on 2023-08-15,IT,High,Low,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,500
2023-11-05 14:02:22.830327,31.42,Travel,Travel expense on 2023-11-05,Finance,Low,Medium,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,500
2023-12-27 14:02:22.830327,43.8,Maintenance,Maintenance expense on 2023-12-27,Operations,Low,High,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,500
2023-05-21 14:02:22.830327,186.75,Travel,Travel expense on 2023-05-21,HR,Medium,Low,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,500
2023-12-17 14:02:22.830327,302.88,Wifi,Wifi expense on 2023-12-17,Operations,Medium,Low,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,50
2024-02-04 14:02:22.830327,312.36,Office Supplies,Office Supplies expense on 2024-02-04,Finance,Low,High,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,100
2024-02-29 14:02:22.830327,342.81,Utilities,Utilities expense on 2024-02-29,IT,Medium,Medium,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2024-04-09 14:02:22.830327,453.67,Miscellaneous,Miscellaneous expense on 2024-04-09,IT,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,200
2024-03-19 14:02:22.830327,113.56,Maintenance,Maintenance expense on 2024-03-19,Finance,High,Medium,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,500
2024-01-16 14:02:22.830327,283.14,Marketing,Marketing expense on 2024-01-16,Operations,Low,Medium,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,1000
2024-04-26 14:02:22.830327,184.55,Office Supplies,Office Supplies expense on 2024-04-26,Finance,High,Medium,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,100
2023-05-13 14:02:22.830327,366.31,Office Supplies,Office Supplies expense on 2023-05-13,Finance,Low,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,100
2024-04-30 14:02:22.830327,238.79,Office Supplies,Office Supplies expense on 2024-04-30,IT,Medium,Medium,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,100
2023-06-02 14:02:22.830327,130.97,Wifi,Wifi expense on 2023-06-02,HR,Medium,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,50
2023-09-13 14:02:22.830327,40.78,Equipment,Equipment expense on 2023-09-13,IT,High,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,1000
2023-11-29 14:02:22.830327,133.68,Miscellaneous,Miscellaneous expense on 2023-11-29,IT,High,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,200
2023-10-16 14:02:22.830327,447.34,Miscellaneous,Miscellaneous expense on 2023-10-16,Operations,Low,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,200
2023-12-25 14:02:22.830327,268.66,Training,Training expense on 2023-12-25,Operations,Medium,High,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,300
2023-09-07 14:02:22.830327,78.39,Office Supplies,Office Supplies expense on 2023-09-07,Operations,High,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,100
2024-03-25 14:02:22.830327,266.68,Office Supplies,Office Supplies expense on 2024-03-25,Operations,High,High,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,100
2023-09-12 14:02:22.830327,233.08,Wifi,Wifi expense on 2023-09-12,Operations,Low,Medium,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,50
2023-11-27 14:02:22.830327,91.31,Marketing,Marketing expense on 2023-11-27,Operations,High,Low,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,1000
2023-09-05 14:02:22.830327,493.07,Meals,Meals expense on 2023-09-05,Finance,High,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,50
2023-06-30 14:02:22.830327,200.58,Miscellaneous,Miscellaneous expense on 2023-06-30,IT,Low,Low,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
2023-12-05 14:02:22.830327,134.43,Software,Software expense on 2023-12-05,Operations,High,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,200
2024-01-23 14:02:22.830327,53.98,Miscellaneous,Miscellaneous expense on 2024-01-23,HR,High,Low,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2023-11-22 14:02:22.830327,107.16,Office Supplies,Office Supplies expense on 2023-11-22,IT,Medium,High,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,100
2024-03-20 14:02:22.830327,157.5,Maintenance,Maintenance expense on 2024-03-20,IT,High,High,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,500
2024-02-13 14:02:22.830327,299.14,Maintenance,Maintenance expense on 2024-02-13,Operations,High,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,500
2024-03-29 14:02:22.830327,66.7,Maintenance,Maintenance expense on 2024-03-29,HR,High,High,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,500
2024-01-31 14:02:22.830327,243.97,Travel,Travel expense on 2024-01-31,Finance,Medium,Low,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,500
2023-06-27 14:02:22.830327,443.51,Marketing,Marketing expense on 2023-06-27,IT,Low,Low,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,1000
2024-05-01 14:02:22.830327,454.64,Training,Training expense on 2024-05-01,Operations,Low,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,300
2024-03-10 14:02:22.830327,368.75,Equipment,Equipment expense on 2024-03-10,Finance,Medium,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,1000
2023-07-24 14:02:22.830327,122.04,Miscellaneous,Miscellaneous expense on 2023-07-24,IT,Low,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
2024-03-23 14:02:22.830327,287.28,Marketing,Marketing expense on 2024-03-23,Operations,Medium,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,1000
2023-12-06 14:02:22.830327,163.74,Wifi,Wifi expense on 2023-12-06,Finance,High,High,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,50
2023-07-29 14:02:22.830327,236.94,Equipment,Equipment expense on 2023-07-29,IT,Low,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,1000
2024-04-19 14:02:22.830327,471.21,Wifi,Wifi expense on 2024-04-19,IT,Low,High,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,50
2023-10-18 14:02:22.830327,45.0,Meals,Meals expense on 2023-10-18,HR,Low,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,50
2023-12-23 14:02:22.830327,451.12,Travel,Travel expense on 2023-12-23,HR,Medium,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,500
2024-03-30 14:02:22.830327,228.31,Training,Training expense on 2024-03-30,Finance,Low,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,300
2023-11-08 14:02:22.830327,230.4,Travel,Travel expense on 2023-11-08,Operations,Medium,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,500
2023-07-05 14:02:22.830327,199.14,Equipment,Equipment expense on 2023-07-05,IT,Medium,High,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,1000
2023-09-19 14:02:22.830327,308.76,Meals,Meals expense on 2023-09-19,Finance,High,High,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,50
2024-01-15 14:02:22.830327,438.03,Software,Software expense on 2024-01-15,Operations,Medium,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,200
2024-02-02 14:02:22.830327,327.65,Travel,Travel expense on 2024-02-02,Operations,Low,High,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,500
2023-08-20 14:02:22.830327,281.31,Utilities,Utilities expense on 2023-08-20,Finance,High,Low,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2023-06-15 14:02:22.830327,160.28,Software,Software expense on 2023-06-15,IT,Medium,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,200
2023-12-23 14:02:22.830327,246.05,Software,Software expense on 2023-12-23,Finance,Low,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,200
2023-10-19 14:02:22.830327,127.58,Marketing,Marketing expense on 2023-10-19,Operations,Medium,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,1000
2024-01-07 14:02:22.830327,43.02,Equipment,Equipment expense on 2024-01-07,IT,Low,High,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,1000
2024-03-04 14:02:22.830327,70.08,Utilities,Utilities expense on 2024-03-04,Finance,High,Medium,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
2024-02-12 14:02:22.830327,224.36,Software,Software expense on 2024-02-12,IT,Medium,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,200
2023-12-14 14:02:22.830327,411.54,Utilities,Utilities expense on 2023-12-14,Operations,High,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,200
2023-09-18 14:02:22.830327,198.04,Travel,Travel expense on 2023-09-18,Operations,High,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,500
2023-07-05 14:02:22.830327,491.51,Marketing,Marketing expense on 2023-07-05,IT,Low,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,1000
2023-06-01 14:02:22.830327,200.08,Maintenance,Maintenance expense on 2023-06-01,Operations,Low,Low,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,500
2023-08-01 14:02:22.830327,378.95,Miscellaneous,Miscellaneous expense on 2023-08-01,Operations,High,Low,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,200
2024-01-26 14:02:22.830327,358.46,Maintenance,Maintenance expense on 2024-01-26,Operations,Medium,High,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,500
2024-02-20 14:02:22.830327,58.09,Wifi,Wifi expense on 2024-02-20,Finance,High,High,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,50
2024-04-07 14:02:22.830327,161.46,Office Supplies,Office Supplies expense on 2024-04-07,Finance,Medium,High,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,100
2024-01-10 14:02:22.830327,123.38,Utilities,Utilities expense on 2024-01-10,Finance,Low,High,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,200
2024-01-01 14:02:22.830327,360.09,Marketing,Marketing expense on 2024-01-01,HR,Medium,Low,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,1000
2023-11-16 14:02:22.830327,135.34,Maintenance,Maintenance expense on 2023-11-16,Operations,Low,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,500
2023-07-14 14:02:22.830327,425.39,Meals,Meals expense on 2023-07-14,IT,High,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,50
2023-12-02 14:02:22.830327,354.89,Meals,Meals expense on 2023-12-02,Operations,Medium,Low,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,50
2023-09-14 14:02:22.830327,329.45,Meals,Meals expense on 2023-09-14,IT,Low,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,50
2023-12-13 14:02:22.830327,117.75,Training,Training expense on 2023-12-13,Finance,High,High,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,300
2023-12-10 14:02:22.830327,275.74,Equipment,Equipment expense on 2023-12-10,IT,High,High,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,1000
2023-09-27 14:02:22.830327,77.68,Maintenance,Maintenance expense on 2023-09-27,IT,Medium,Low,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,500
2023-09-14 14:02:22.830327,215.15,Miscellaneous,Miscellaneous expense on 2023-09-14,IT,High,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,200
2023-08-12 14:02:22.830327,499.3,Marketing,Marketing expense on 2023-08-12,IT,Low,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,1000
2023-07-22 14:02:22.830327,87.87,Office Supplies,Office Supplies expense on 2023-07-22,HR,Low,Medium,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,100
2024-04-22 14:02:22.830327,404.45,Office Supplies,Office Supplies expense on 2024-04-22,IT,High,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,100
2024-04-02 14:02:22.830327,436.44,Utilities,Utilities expense on 2024-04-02,Operations,Low,Medium,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,200
2024-02-26 14:02:22.830327,349.71,Meals,Meals expense on 2024-02-26,IT,Medium,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,50
2024-02-04 14:02:22.830327,135.63,Marketing,Marketing expense on 2024-02-04,HR,Low,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,1000
2024-04-30 14:02:22.830327,72.85,Meals,Meals expense on 2024-04-30,Operations,Medium,Medium,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,50
2023-06-07 14:02:22.830327,243.55,Software,Software expense on 2023-06-07,Finance,High,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,200
2023-06-18 14:02:22.830327,140.17,Travel,Travel expense on 2023-06-18,Operations,High,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,500
2023-05-15 14:02:22.830327,469.61,Software,Software expense on 2023-05-15,Finance,High,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,200
2024-02-04 14:02:22.830327,26.23,Utilities,Utilities expense on 2024-02-04,IT,Low,High,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
